label,width_u,height_u,type,shape,model_count,models
"F9",1.0,1.0,fn,standard,12,"akko-3084b-plus-iso-de|akko-5075b-plus-via-iso|akko-5075b-plus-blue-on-white-iso|monsgeek-m1v5-via-iso|akko-mu01-iso-de|akko-mu02-iso-de|akko-mod007b-he-iso|akko-mod007-year-of-dragon-iso|akko-5087s-iso-de|akko-5098b|akko-5098b-screen|akko-5108b-plus-iso"
"RShift",2.75,1.0,mod,standard,5,"akko-fun60-pro-iso-he|akko-5087s-iso-de|akko-5098b|akko-5098b-screen|akko-5108b-plus-iso"
"BS",2.25,1.0,mod,standard,7,"akko-5075b-plus-via-iso|akko-5075b-plus-blue-on-white-iso|monsgeek-m1v5-via-iso|akko-mu01-iso-de|akko-mu02-iso-de|akko-mod007b-he-iso|akko-mod007-year-of-dragon-iso"
"BS",2.0,1.0,mod,standard,9,"akko-fun60-pro-iso-he|akko-mod68-he-iso|akko-3068b-plus-iso-de|akko-3068b-plus-iso|akko-3084b-plus-iso-de|akko-5087s-iso-de|akko-5098b|akko-5098b-screen|akko-5108b-plus-iso"
"Caps",2.0,1.0,mod,standard,2,"akko-5075b-plus-via-iso|akko-5075b-plus-blue-on-white-iso"
"Caps",1.75,1.0,mod,standard,14,"akko-fun60-pro-iso-he|akko-mod68-he-iso|akko-3068b-plus-iso-de|akko-3068b-plus-iso|akko-3084b-plus-iso-de|monsgeek-m1v5-via-iso|akko-mu01-iso-de|akko-mu02-iso-de|akko-mod007b-he-iso|akko-mod007-year-of-dragon-iso|akko-5087s-iso-de|akko-5098b|akko-5098b-screen|akko-5108b-plus-iso"
"RShift",1.75,1.0,mod,standard,11,"akko-mod68-he-iso|akko-3068b-plus-iso-de|akko-3068b-plus-iso|akko-3084b-plus-iso-de|akko-5075b-plus-via-iso|akko-5075b-plus-blue-on-white-iso|monsgeek-m1v5-via-iso|akko-mu01-iso-de|akko-mu02-iso-de|akko-mod007b-he-iso|akko-mod007-year-of-dragon-iso"
"Tab",1.75,1.0,mod,standard,2,"akko-5075b-plus-via-iso|akko-5075b-plus-blue-on-white-iso"
"Enter",1.5,2.0,mod,iso_enter,14,"akko-fun60-pro-iso-he|akko-mod68-he-iso|akko-3068b-plus-iso-de|akko-3068b-plus-iso|akko-3084b-plus-iso-de|monsgeek-m1v5-via-iso|akko-mu01-iso-de|akko-mu02-iso-de|akko-mod007b-he-iso|akko-mod007-year-of-dragon-iso|akko-5087s-iso-de|akko-5098b|akko-5098b-screen|akko-5108b-plus-iso"
"Tab",1.5,1.0,mod,standard,14,"akko-fun60-pro-iso-he|akko-mod68-he-iso|akko-3068b-plus-iso-de|akko-3068b-plus-iso|akko-3084b-plus-iso-de|monsgeek-m1v5-via-iso|akko-mu01-iso-de|akko-mu02-iso-de|akko-mod007b-he-iso|akko-mod007-year-of-dragon-iso|akko-5087s-iso-de|akko-5098b|akko-5098b-screen|akko-5108b-plus-iso"
"Alt",1.25,1.0,mod,standard,16,"akko-fun60-pro-iso-he|akko-mod68-he-iso|akko-3068b-plus-iso-de|akko-3068b-plus-iso|akko-3084b-plus-iso-de|akko-5075b-plus-via-iso|akko-5075b-plus-blue-on-white-iso|monsgeek-m1v5-via-iso|akko-mu01-iso-de|akko-mu02-iso-de|akko-mod007b-he-iso|akko-mod007-year-of-dragon-iso|akko-5087s-iso-de|akko-5098b|akko-5098b-screen|akko-5108b-plus-iso"
"AltGr",1.25,1.0,mod,standard,5,"akko-fun60-pro-iso-he|akko-5087s-iso-de|akko-5098b|akko-5098b-screen|akko-5108b-plus-iso"
"Enter",1.25,2.0,mod,iso_enter,2,"akko-5075b-plus-via-iso|akko-5075b-plus-blue-on-white-iso"
"LShift",1.25,1.0,mod,standard,16,"akko-fun60-pro-iso-he|akko-mod68-he-iso|akko-3068b-plus-iso-de|akko-3068b-plus-iso|akko-3084b-plus-iso-de|akko-5075b-plus-via-iso|akko-5075b-plus-blue-on-white-iso|monsgeek-m1v5-via-iso|akko-mu01-iso-de|akko-mu02-iso-de|akko-mod007b-he-iso|akko-mod007-year-of-dragon-iso|akko-5087s-iso-de|akko-5098b|akko-5098b-screen|akko-5108b-plus-iso"
"Menu",1.25,1.0,mod,standard,4,"akko-5087s-iso-de|akko-5098b|akko-5098b-screen|akko-5108b-plus-iso"
"Strg",1.25,1.0,mod,standard,16,"akko-fun60-pro-iso-he|akko-mod68-he-iso|akko-3068b-plus-iso-de|akko-3068b-plus-iso|akko-3084b-plus-iso-de|akko-5075b-plus-via-iso|akko-5075b-plus-blue-on-white-iso|monsgeek-m1v5-via-iso|akko-mu01-iso-de|akko-mu02-iso-de|akko-mod007b-he-iso|akko-mod007-year-of-dragon-iso|akko-5087s-iso-de|akko-5098b|akko-5098b-screen|akko-5108b-plus-iso"
"Win",1.25,1.0,mod,standard,16,"akko-fun60-pro-iso-he|akko-mod68-he-iso|akko-3068b-plus-iso-de|akko-3068b-plus-iso|akko-3084b-plus-iso-de|akko-5075b-plus-via-iso|akko-5075b-plus-blue-on-white-iso|monsgeek-m1v5-via-iso|akko-mu01-iso-de|akko-mu02-iso-de|akko-mod007b-he-iso|akko-mod007-year-of-dragon-iso|akko-5087s-iso-de|akko-5098b|akko-5098b-screen|akko-5108b-plus-iso"
"AltGr",1.0,1.0,mod,standard,11,"akko-mod68-he-iso|akko-3068b-plus-iso-de|akko-3068b-plus-iso|akko-3084b-plus-iso-de|akko-5075b-plus-via-iso|akko-5075b-plus-blue-on-white-iso|monsgeek-m1v5-via-iso|akko-mu01-iso-de|akko-mu02-iso-de|akko-mod007b-he-iso|akko-mod007-year-of-dragon-iso"
"Fn",1.0,1.0,mod,standard,12,"akko-fun60-pro-iso-he|akko-mod68-he-iso|akko-3068b-plus-iso-de|akko-3068b-plus-iso|akko-3084b-plus-iso-de|akko-5075b-plus-via-iso|akko-5075b-plus-blue-on-white-iso|monsgeek-m1v5-via-iso|akko-mu01-iso-de|akko-mu02-iso-de|akko-mod007b-he-iso|akko-mod007-year-of-dragon-iso"
"Menu",1.0,1.0,mod,standard,1,"akko-fun60-pro-iso-he"
"Strg",1.0,1.0,mod,standard,8,"akko-3084b-plus-iso-de|akko-5075b-plus-via-iso|akko-5075b-plus-blue-on-white-iso|monsgeek-m1v5-via-iso|akko-mu01-iso-de|akko-mu02-iso-de|akko-mod007b-he-iso|akko-mod007-year-of-dragon-iso"
"BildAb",1.0,1.0,nav,standard,15,"akko-mod68-he-iso|akko-3068b-plus-iso-de|akko-3068b-plus-iso|akko-3084b-plus-iso-de|akko-5075b-plus-via-iso|akko-5075b-plus-blue-on-white-iso|monsgeek-m1v5-via-iso|akko-mu01-iso-de|akko-mu02-iso-de|akko-mod007b-he-iso|akko-mod007-year-of-dragon-iso|akko-5087s-iso-de|akko-5098b|akko-5098b-screen|akko-5108b-plus-iso"
"BildAuf",1.0,1.0,nav,standard,15,"akko-mod68-he-iso|akko-3068b-plus-iso-de|akko-3068b-plus-iso|akko-3084b-plus-iso-de|akko-5075b-plus-via-iso|akko-5075b-plus-blue-on-white-iso|monsgeek-m1v5-via-iso|akko-mu01-iso-de|akko-mu02-iso-de|akko-mod007b-he-iso|akko-mod007-year-of-dragon-iso|akko-5087s-iso-de|akko-5098b|akko-5098b-screen|akko-5108b-plus-iso"
"Druck",1.0,1.0,nav,standard,4,"akko-5087s-iso-de|akko-5098b|akko-5098b-screen|akko-5108b-plus-iso"
"Einfg",1.0,1.0,nav,standard,4,"akko-5087s-iso-de|akko-5098b|akko-5098b-screen|akko-5108b-plus-iso"
"Ende",1.0,1.0,nav,standard,4,"akko-5087s-iso-de|akko-5098b|akko-5098b-screen|akko-5108b-plus-iso"
"Entf",1.0,1.0,nav,standard,15,"akko-mod68-he-iso|akko-3068b-plus-iso-de|akko-3068b-plus-iso|akko-3084b-plus-iso-de|akko-5075b-plus-via-iso|akko-5075b-plus-blue-on-white-iso|monsgeek-m1v5-via-iso|akko-mu01-iso-de|akko-mu02-iso-de|akko-mod007b-he-iso|akko-mod007-year-of-dragon-iso|akko-5087s-iso-de|akko-5098b|akko-5098b-screen|akko-5108b-plus-iso"
"Pause",1.0,1.0,nav,standard,2,"akko-5087s-iso-de|akko-5108b-plus-iso"
"Pos1",1.0,1.0,nav,standard,12,"akko-3084b-plus-iso-de|akko-5075b-plus-via-iso|akko-5075b-plus-blue-on-white-iso|monsgeek-m1v5-via-iso|akko-mu01-iso-de|akko-mu02-iso-de|akko-mod007b-he-iso|akko-mod007-year-of-dragon-iso|akko-5087s-iso-de|akko-5098b|akko-5098b-screen|akko-5108b-plus-iso"
"Rollen",1.0,1.0,nav,standard,2,"akko-5087s-iso-de|akko-5108b-plus-iso"
"←",1.0,1.0,nav,standard,15,"akko-mod68-he-iso|akko-3068b-plus-iso-de|akko-3068b-plus-iso|akko-3084b-plus-iso-de|akko-5075b-plus-via-iso|akko-5075b-plus-blue-on-white-iso|monsgeek-m1v5-via-iso|akko-mu01-iso-de|akko-mu02-iso-de|akko-mod007b-he-iso|akko-mod007-year-of-dragon-iso|akko-5087s-iso-de|akko-5098b|akko-5098b-screen|akko-5108b-plus-iso"
"↑",1.0,1.0,nav,standard,15,"akko-mod68-he-iso|akko-3068b-plus-iso-de|akko-3068b-plus-iso|akko-3084b-plus-iso-de|akko-5075b-plus-via-iso|akko-5075b-plus-blue-on-white-iso|monsgeek-m1v5-via-iso|akko-mu01-iso-de|akko-mu02-iso-de|akko-mod007b-he-iso|akko-mod007-year-of-dragon-iso|akko-5087s-iso-de|akko-5098b|akko-5098b-screen|akko-5108b-plus-iso"
"→",1.0,1.0,nav,standard,15,"akko-mod68-he-iso|akko-3068b-plus-iso-de|akko-3068b-plus-iso|akko-3084b-plus-iso-de|akko-5075b-plus-via-iso|akko-5075b-plus-blue-on-white-iso|monsgeek-m1v5-via-iso|akko-mu01-iso-de|akko-mu02-iso-de|akko-mod007b-he-iso|akko-mod007-year-of-dragon-iso|akko-5087s-iso-de|akko-5098b|akko-5098b-screen|akko-5108b-plus-iso"
"↓",1.0,1.0,nav,standard,15,"akko-mod68-he-iso|akko-3068b-plus-iso-de|akko-3068b-plus-iso|akko-3084b-plus-iso-de|akko-5075b-plus-via-iso|akko-5075b-plus-blue-on-white-iso|monsgeek-m1v5-via-iso|akko-mu01-iso-de|akko-mu02-iso-de|akko-mod007b-he-iso|akko-mod007-year-of-dragon-iso|akko-5087s-iso-de|akko-5098b|akko-5098b-screen|akko-5108b-plus-iso"
"0",2.0,1.0,num,standard,3,"akko-5098b|akko-5098b-screen|akko-5108b-plus-iso"
"*",1.0,1.0,num,standard,3,"akko-5098b|akko-5098b-screen|akko-5108b-plus-iso"
"+",1.0,2.0,num,standard,3,"akko-5098b|akko-5098b-screen|akko-5108b-plus-iso"
"-",1.0,1.0,num,standard,3,"akko-5098b|akko-5098b-screen|akko-5108b-plus-iso"
".",1.0,1.0,num,standard,3,"akko-5098b|akko-5098b-screen|akko-5108b-plus-iso"
"/",1.0,1.0,num,standard,3,"akko-5098b|akko-5098b-screen|akko-5108b-plus-iso"
"1",1.0,1.0,num,standard,3,"akko-5098b|akko-5098b-screen|akko-5108b-plus-iso"
"2",1.0,1.0,num,standard,3,"akko-5098b|akko-5098b-screen|akko-5108b-plus-iso"
"3",1.0,1.0,num,standard,3,"akko-5098b|akko-5098b-screen|akko-5108b-plus-iso"
"4",1.0,1.0,num,standard,3,"akko-5098b|akko-5098b-screen|akko-5108b-plus-iso"
"5",1.0,1.0,num,standard,3,"akko-5098b|akko-5098b-screen|akko-5108b-plus-iso"
"6",1.0,1.0,num,standard,3,"akko-5098b|akko-5098b-screen|akko-5108b-plus-iso"
"7",1.0,1.0,num,standard,3,"akko-5098b|akko-5098b-screen|akko-5108b-plus-iso"
"8",1.0,1.0,num,standard,3,"akko-5098b|akko-5098b-screen|akko-5108b-plus-iso"
"9",1.0,1.0,num,standard,3,"akko-5098b|akko-5098b-screen|akko-5108b-plus-iso"
"Enter",1.0,2.0,num,standard,3,"akko-5098b|akko-5098b-screen|akko-5108b-plus-iso"
"NumLk",1.0,1.0,num,standard,3,"akko-5098b|akko-5098b-screen|akko-5108b-plus-iso"
"Space",6.5,1.0,space,standard,6,"akko-mod68-he-iso|akko-3068b-plus-iso-de|akko-3068b-plus-iso|monsgeek-m1v5-via-iso|akko-mu01-iso-de|akko-mu02-iso-de"
"Space",6.25,1.0,space,standard,10,"akko-fun60-pro-iso-he|akko-3084b-plus-iso-de|akko-5075b-plus-via-iso|akko-5075b-plus-blue-on-white-iso|akko-mod007b-he-iso|akko-mod007-year-of-dragon-iso|akko-5087s-iso-de|akko-5098b|akko-5098b-screen|akko-5108b-plus-iso"
